customer_id,customer_name,age_group,gender,country,purchase_channel
CUST13606,Bradley Lamb,46-55,Other,United Kingdom,Retail Store
CUST13607,Carmen Frazier,18-25,Other,Canada,Third-Party Marketplace
CUST13608,Andre Norris,56+,Other,United States,Carrier Store
CUST13609,Hannah Kelly,18-25,Female,India,Third-Party Marketplace
CUST13610,Stephanie Anderson,36-45,Other,India,Third-Party Marketplace
CUST13611,Barbara Jackson,18-25,Male,India,Retail Store
CUST13612,Alexander Wilson,46-55,Female,Canada,Third-Party Marketplace
CUST13613,Michael Bailey,46-55,Other,India,Online Store
CUST13614,Debbie Miller,36-45,Female,United States,Third-Party Marketplace
CUST13615,Lance Adams,56+,Other,India,Third-Party Marketplace
CUST13616,Michael Hines,26-35,Female,India,Carrier Store
CUST13617,Elizabeth Maxwell,18-25,Female,United States,Carrier Store
CUST13618,James Higgins,56+,Female,India,Third-Party Marketplace
CUST13619,Melissa Reed,46-55,Other,India,Online Store
CUST13620,Julie Coleman,18-25,Male,United States,Carrier Store
CUST13621,Daniel Brown,36-45,Other,Canada,Carrier Store
CUST13622,Scott Russell,46-55,Other,Canada,Carrier Store
CUST13623,Gregory Hobbs,18-25,Male,India,Retail Store
CUST13624,Michael Herman,56+,Female,India,Retail Store
CUST13625,Joan Trujillo,46-55,Other,Canada,Third-Party Marketplace
CUST13626,Terry Garcia,56+,Male,United Kingdom,Carrier Store
CUST13627,Shelley Gilbert,18-25,Female,Australia,Retail Store
CUST13628,Mary Lucas,18-25,Female,United States,Carrier Store
CUST13629,Robert Allen,46-55,Other,United Kingdom,Third-Party Marketplace
CUST13630,Stacey Swanson,26-35,Other,Canada,Retail Store
CUST13631,Emily Harper,46-55,Male,India,Carrier Store
CUST13632,Michael Curtis DVM,18-25,Female,United Kingdom,Third-Party Marketplace
CUST13633,Jennifer Simmons,18-25,Female,Canada,Online Store
CUST13634,Daniel Sanchez,56+,Other,Australia,Carrier Store
CUST13635,Jessica Hernandez,56+,Other,India,Online Store
CUST13636,Christopher Wells,56+,Male,United Kingdom,Third-Party Marketplace
CUST13637,Robert Curtis,36-45,Female,India,Carrier Store
CUST13638,Stephanie Hutchinson,46-55,Other,India,Third-Party Marketplace
CUST13639,Laura Kelly,36-45,Male,Australia,Carrier Store
CUST13640,Alicia Scott,18-25,Male,United States,Online Store
CUST13641,Rachel Vargas,36-45,Female,Australia,Carrier Store
CUST13642,Stephanie Gallagher,36-45,Male,India,Carrier Store
CUST13643,Matthew Mccarthy,26-35,Male,United Kingdom,Retail Store
CUST13644,Katelyn Harper,56+,Female,India,Carrier Store
CUST13645,John Garrison,56+,Other,United States,Third-Party Marketplace
CUST13646,Jared Jones,26-35,Female,United Kingdom,Third-Party Marketplace
CUST13647,Richard Dickerson,18-25,Other,United Kingdom,Carrier Store
CUST13648,Kimberly Perry MD,18-25,Female,Australia,Carrier Store
CUST13649,April Brown,18-25,Female,United Kingdom,Retail Store
CUST13650,Anthony Johnston Jr.,46-55,Female,United Kingdom,Online Store
CUST13651,Brian Mejia,18-25,Other,United States,Retail Store
CUST13652,Kathleen Taylor,46-55,Male,United States,Carrier Store
CUST13653,Anna Davis,18-25,Female,United Kingdom,Third-Party Marketplace
CUST13654,Breanna Wolf,56+,Female,United States,Third-Party Marketplace
CUST13655,Dan Dixon,18-25,Male,United States,Third-Party Marketplace
CUST13656,Lisa Thomas,36-45,Other,India,Online Store
CUST13657,Brian Price,46-55,Female,United States,Online Store
CUST13658,Thomas Lee,26-35,Female,India,Third-Party Marketplace
CUST13659,Richard Villarreal,56+,Female,United Kingdom,Third-Party Marketplace
CUST13660,George Christensen,26-35,Other,Australia,Carrier Store
CUST13661,Susan Harris,46-55,Female,Canada,Retail Store
CUST13662,Amy Parker,18-25,Female,United Kingdom,Third-Party Marketplace
CUST13663,Dennis Glass,18-25,Female,United States,Third-Party Marketplace
CUST13664,Michael Pierce,18-25,Male,Canada,Online Store
CUST13665,Elizabeth Arnold,56+,Other,United States,Third-Party Marketplace
CUST13666,Emily Williams,18-25,Male,India,Carrier Store
CUST13667,Joseph Rose,56+,Other,Canada,Carrier Store
CUST13668,Christie Smith,46-55,Female,India,Carrier Store
CUST13669,Juan Conner,56+,Female,Australia,Retail Store
CUST13670,Lori Dawson,46-55,Other,United Kingdom,Third-Party Marketplace
CUST13671,Molly Cline,36-45,Male,India,Online Store
CUST13672,Lisa Brown,18-25,Male,United Kingdom,Online Store
CUST13673,Maurice Parker,56+,Other,India,Third-Party Marketplace
CUST13674,Heidi Huff,46-55,Female,United States,Retail Store
CUST13675,Jacqueline Edwards,46-55,Female,India,Carrier Store
CUST13676,Evan White,46-55,Other,Canada,Retail Store
CUST13677,Ryan Beck,36-45,Other,United States,Retail Store
CUST13678,Timothy Oconnor,36-45,Other,India,Retail Store
CUST13679,Jason Whitaker,18-25,Female,India,Third-Party Marketplace
CUST13680,Brian Mendez,56+,Male,Australia,Carrier Store
CUST13681,Cynthia Jensen,46-55,Other,India,Carrier Store
CUST13682,Brian Baker,56+,Male,India,Third-Party Marketplace
CUST13683,Miguel Lopez,36-45,Other,Canada,Online Store
CUST13684,Melanie Spears,46-55,Male,United States,Retail Store
CUST13685,Heather Fitzpatrick,26-35,Female,Australia,Carrier Store
CUST13686,Richard Lewis,56+,Male,United States,Retail Store
CUST13687,Patricia Fernandez,56+,Female,United Kingdom,Retail Store
CUST13688,Parker Haynes,56+,Female,United Kingdom,Retail Store
CUST13689,Nicholas Lloyd,26-35,Male,United Kingdom,Online Store
CUST13690,Michael Santos,36-45,Other,Canada,Retail Store
CUST13691,Dillon Rosario,18-25,Female,United States,Carrier Store
CUST13692,Caleb Ayala,56+,Female,India,Retail Store
CUST13693,Jessica Dixon,46-55,Male,India,Retail Store
CUST13694,Rita Becker,46-55,Male,India,Online Store
CUST13695,Valerie Norris,26-35,Other,Australia,Retail Store
CUST13696,Jesse Knight,36-45,Male,United States,Online Store
CUST13697,John Mercer,46-55,Female,India,Carrier Store
CUST13698,Audrey Andrews,56+,Other,India,Online Store
CUST13699,Alexander Summers,26-35,Male,Australia,Retail Store
CUST13700,Anthony Evans,26-35,Male,India,Retail Store
CUST13701,Jocelyn Riddle,36-45,Male,United States,Retail Store
CUST13702,Patrick Reynolds,56+,Female,United States,Carrier Store
CUST13703,Tonya Peterson,36-45,Female,Canada,Carrier Store
CUST13704,Jesus Williams,36-45,Other,United States,Retail Store
CUST13705,David Schneider,36-45,Other,United States,Third-Party Marketplace
CUST13706,Christopher Galvan DDS,26-35,Other,India,Online Store
CUST13707,Amanda Kerr,26-35,Female,Canada,Third-Party Marketplace
CUST13708,Mary Smith,26-35,Other,United States,Carrier Store
CUST13709,Seth Padilla,46-55,Female,Australia,Third-Party Marketplace
CUST13710,Howard Giles,46-55,Male,United Kingdom,Third-Party Marketplace
CUST13711,Anthony Boyer,18-25,Male,United States,Online Store
CUST13712,Brian Watson,46-55,Other,Canada,Third-Party Marketplace
CUST13713,John Dixon,56+,Female,Australia,Carrier Store
CUST13714,David Cook,46-55,Male,United Kingdom,Carrier Store
CUST13715,Kenneth Rodriguez,36-45,Male,Canada,Retail Store
CUST13716,Matthew Watson,26-35,Other,United Kingdom,Retail Store
CUST13717,Angela Greene MD,46-55,Other,Australia,Retail Store
CUST13718,Lisa Parks,56+,Other,India,Online Store
CUST13719,Austin Sullivan,36-45,Male,Canada,Retail Store
CUST13720,Susan Boyer,46-55,Female,United States,Carrier Store
CUST13721,Sheila Lam,26-35,Female,Canada,Carrier Store
CUST13722,Melvin Kennedy,18-25,Male,Canada,Third-Party Marketplace
CUST13723,Haley Beard,18-25,Other,Canada,Retail Store
CUST13724,Wanda Davis,36-45,Female,Australia,Third-Party Marketplace
CUST13725,Andrea Phillips,36-45,Male,Australia,Carrier Store
CUST13726,Sherry Odom,46-55,Other,United Kingdom,Online Store
CUST13727,Robert Villanueva,36-45,Male,United States,Online Store
CUST13728,Brian Graham,18-25,Male,Canada,Third-Party Marketplace
CUST13729,Cristian Graves,18-25,Female,India,Carrier Store
CUST13730,Antonio Perkins,36-45,Female,United Kingdom,Retail Store
CUST13731,Kyle Williams,36-45,Female,Australia,Retail Store
CUST13732,Deanna White,26-35,Other,Canada,Online Store
CUST13733,Maxwell Fowler,46-55,Female,Canada,Online Store
CUST13734,Angelica Hunt,26-35,Female,Canada,Carrier Store
CUST13735,Amanda Robinson,18-25,Female,Canada,Online Store
CUST13736,Sharon Velazquez,56+,Female,United States,Online Store
CUST13737,Patricia Walker,36-45,Other,United States,Carrier Store
CUST13738,Steven Vasquez,26-35,Male,Canada,Carrier Store
CUST13739,Donna Williams,36-45,Other,Australia,Retail Store
CUST13740,Luis Hanson,46-55,Female,United States,Third-Party Marketplace
CUST13741,Kaitlyn Mercado,46-55,Male,India,Retail Store
CUST13742,Jason Callahan,46-55,Female,United Kingdom,Online Store
CUST13743,Holly Cain,46-55,Male,Australia,Carrier Store
CUST13744,Donald Anderson,26-35,Other,United Kingdom,Retail Store
CUST13745,Jeffrey Castillo,26-35,Female,India,Carrier Store
CUST13746,Thomas Murphy,26-35,Male,United States,Online Store
CUST13747,Kenneth Sheppard,36-45,Female,Australia,Online Store
CUST13748,Melissa Nelson DDS,18-25,Male,United States,Online Store
CUST13749,Joseph Sanchez,18-25,Other,India,Online Store
CUST13750,Gina Hamilton,56+,Male,United Kingdom,Third-Party Marketplace
CUST13751,Matthew Lee,36-45,Other,United States,Retail Store
CUST13752,Whitney Diaz,18-25,Male,United States,Online Store
CUST13753,Harry Miller,36-45,Female,Canada,Carrier Store
CUST13754,Christina Morris,26-35,Female,Canada,Carrier Store
CUST13755,Emily Henry,26-35,Other,India,Carrier Store
CUST13756,Matthew Lee,46-55,Male,Australia,Carrier Store
CUST13757,Matthew Walsh,18-25,Other,Australia,Online Store
CUST13758,Brenda Hill,36-45,Female,India,Carrier Store
CUST13759,Richard Fernandez,18-25,Female,Canada,Third-Party Marketplace
CUST13760,Jeremy Lewis,26-35,Male,United Kingdom,Online Store
CUST13761,Shannon Rodriguez,56+,Other,Australia,Retail Store
CUST13762,Bradley Alexander,56+,Female,India,Third-Party Marketplace
CUST13763,Dawn Hopkins,36-45,Female,Canada,Retail Store
CUST13764,Kyle Cuevas,56+,Female,India,Retail Store
CUST13765,Jodi Burns,18-25,Other,Australia,Online Store
CUST13766,Thomas Raymond,26-35,Other,United Kingdom,Online Store
CUST13767,Jason Shepard,46-55,Other,United States,Carrier Store
CUST13768,Thomas Jensen,46-55,Other,United States,Online Store
CUST13769,Michael James,18-25,Male,United States,Retail Store
CUST13770,Kylie Harris,26-35,Other,India,Third-Party Marketplace
CUST13771,Brittany Whitehead,36-45,Other,Australia,Online Store
CUST13772,Robert Alvarez,18-25,Female,Australia,Carrier Store
CUST13773,Jessica Arnold,18-25,Male,India,Third-Party Marketplace
CUST13774,Jesse Bradley,18-25,Male,Australia,Online Store
CUST13775,Sara Fernandez,26-35,Male,United Kingdom,Carrier Store
CUST13776,Frederick Kline,56+,Female,Canada,Carrier Store
CUST13777,Lisa Davis,36-45,Female,Australia,Online Store
CUST13778,David Roberts,18-25,Male,United Kingdom,Third-Party Marketplace
CUST13779,Joshua Owens,26-35,Female,United Kingdom,Third-Party Marketplace
CUST13780,Leslie Baker,18-25,Other,India,Carrier Store
CUST13781,Thomas Obrien,18-25,Male,United Kingdom,Retail Store
CUST13782,Michael Crosby II,26-35,Female,Canada,Retail Store
CUST13783,Charles Donovan,26-35,Female,Canada,Third-Party Marketplace
CUST13784,Daniel Crane,36-45,Female,Canada,Retail Store
CUST13785,Michael Gray,18-25,Other,Australia,Retail Store
CUST13786,Priscilla Fox,56+,Male,Australia,Retail Store
CUST13787,Donald Castaneda,26-35,Female,United Kingdom,Retail Store
CUST13788,Bianca Villarreal,56+,Female,Australia,Third-Party Marketplace
CUST13789,Richard Rodriguez,46-55,Female,United Kingdom,Third-Party Marketplace
CUST13790,Mark Black,56+,Female,Canada,Online Store
CUST13791,Susan Martinez,18-25,Other,Canada,Carrier Store
CUST13792,Ariana Stanley,56+,Other,United Kingdom,Retail Store
CUST13793,Alec Kirk,26-35,Other,United Kingdom,Carrier Store
CUST13794,Michael Osborne,36-45,Male,Canada,Third-Party Marketplace
CUST13795,Nicole Johnson,26-35,Male,United Kingdom,Carrier Store
CUST13796,Lisa Salas,26-35,Female,Canada,Carrier Store
CUST13797,Christopher Friedman,56+,Female,United States,Carrier Store
CUST13798,Erin Burns,46-55,Male,United Kingdom,Retail Store
CUST13799,Ms. Kelli Arnold,36-45,Male,United Kingdom,Carrier Store
CUST13800,Deborah Fernandez,46-55,Female,United Kingdom,Carrier Store
CUST13801,David Smith,26-35,Male,Canada,Third-Party Marketplace
CUST13802,Julie Castillo,36-45,Other,United Kingdom,Third-Party Marketplace
CUST13803,Kristin Garcia,36-45,Other,Australia,Retail Store
CUST13804,Patricia Sanchez,18-25,Male,United States,Third-Party Marketplace
CUST13805,Lacey White,18-25,Male,United Kingdom,Retail Store
CUST13806,Katie Pitts,26-35,Female,Canada,Third-Party Marketplace
CUST13807,Brian Meyers,56+,Female,United Kingdom,Online Store
CUST13808,Tyler Martinez,18-25,Female,United Kingdom,Third-Party Marketplace
CUST13809,Kevin Parker,18-25,Female,United States,Third-Party Marketplace
CUST13810,Jamie Blackburn,36-45,Female,India,Third-Party Marketplace
CUST13811,Amanda Jensen,36-45,Male,Australia,Carrier Store
CUST13812,Candace Hayes,56+,Female,Canada,Carrier Store
CUST13813,Patrick Gutierrez,36-45,Male,United Kingdom,Carrier Store
CUST13814,Clifford Gardner,18-25,Other,Australia,Online Store
CUST13815,Michael Carter,36-45,Female,United States,Online Store
CUST13816,Jessica Johnson,56+,Female,United States,Online Store
CUST13817,David Barnett,46-55,Female,Canada,Third-Party Marketplace
CUST13818,Jorge Todd,26-35,Male,United States,Third-Party Marketplace
CUST13819,Michael Benjamin,56+,Other,Canada,Online Store
CUST13820,Mr. William Morgan DDS,46-55,Other,United Kingdom,Online Store
CUST13821,Tiffany Morales,36-45,Other,Canada,Third-Party Marketplace
CUST13822,Denise Bishop,46-55,Female,India,Third-Party Marketplace
CUST13823,Alejandro Andersen,36-45,Female,Canada,Third-Party Marketplace
CUST13824,Jared Anderson,36-45,Other,United Kingdom,Third-Party Marketplace
CUST13825,Ryan Conley,46-55,Female,Australia,Online Store
CUST13826,Matthew Dean,46-55,Male,United Kingdom,Third-Party Marketplace
CUST13827,Carol Mcclure,26-35,Other,United States,Online Store
CUST13828,Toni Smith,46-55,Other,India,Third-Party Marketplace
CUST13829,Holly Fletcher,46-55,Other,United Kingdom,Retail Store
CUST13830,Lynn Vincent,26-35,Male,United States,Third-Party Marketplace
CUST13831,Paul Zimmerman,46-55,Female,United Kingdom,Retail Store
CUST13832,Monica Perkins,18-25,Female,Australia,Third-Party Marketplace
CUST13833,Lisa Medina,26-35,Male,Australia,Online Store
CUST13834,Miss Kim Anderson,36-45,Male,United States,Online Store
CUST13835,Edward Schaefer,26-35,Female,United Kingdom,Online Store
CUST13836,Jessica Schwartz,56+,Male,India,Third-Party Marketplace
CUST13837,Lori Duncan,26-35,Male,Australia,Retail Store
CUST13838,Daniel Herrera,36-45,Other,Canada,Carrier Store
CUST13839,Casey Knapp,18-25,Female,India,Carrier Store
CUST13840,Sean Miller,26-35,Female,United States,Carrier Store
CUST13841,Larry Manning,56+,Male,Canada,Carrier Store
CUST13842,Katie Brock,46-55,Other,India,Third-Party Marketplace
CUST13843,Stephen Jefferson,18-25,Female,United Kingdom,Retail Store
CUST13844,Thomas Howard,56+,Female,Canada,Online Store
CUST13845,Nicolas Williams,36-45,Other,India,Third-Party Marketplace
CUST13846,Suzanne Johnson,56+,Female,United Kingdom,Third-Party Marketplace
CUST13847,Miss Megan Allen DDS,46-55,Other,India,Carrier Store
CUST13848,Amy Cox,18-25,Male,India,Retail Store
CUST13849,Samantha Henderson,18-25,Male,Canada,Carrier Store
CUST13850,Tracy Jones,56+,Female,Australia,Third-Party Marketplace
CUST13851,Kathryn Hart,18-25,Female,United Kingdom,Retail Store
CUST13852,Debra Bell,36-45,Other,India,Retail Store
CUST13853,Sarah Gonzalez,18-25,Female,India,Carrier Store
CUST13854,Caroline Lowe,36-45,Male,India,Retail Store
CUST13855,Lori Garcia,26-35,Male,Australia,Online Store
CUST13856,Donna Johnson,36-45,Male,Canada,Third-Party Marketplace
CUST13857,Lauren Morrison,18-25,Other,Australia,Third-Party Marketplace
CUST13858,Zachary Harris,26-35,Male,United Kingdom,Carrier Store
CUST13859,Danielle Gonzalez,56+,Other,United Kingdom,Third-Party Marketplace
CUST13860,Autumn Meyer,56+,Female,Canada,Carrier Store
CUST13861,Noah Harvey,36-45,Female,Canada,Third-Party Marketplace
CUST13862,Keith Bennett,36-45,Other,Canada,Carrier Store
CUST13863,Adam Hendrix,18-25,Other,United Kingdom,Third-Party Marketplace
CUST13864,Christopher Ward,26-35,Male,Australia,Online Store
CUST13865,Kimberly Church,18-25,Other,United States,Third-Party Marketplace
CUST13866,Amanda Copeland,46-55,Female,Canada,Retail Store
CUST13867,Zachary Estrada,56+,Other,United Kingdom,Carrier Store
CUST13868,Samuel Edwards,56+,Other,India,Third-Party Marketplace
CUST13869,Erica Melton,18-25,Other,Australia,Online Store
CUST13870,Brandon Johnson,46-55,Male,Canada,Carrier Store
CUST13871,Evan Robertson,56+,Male,India,Carrier Store
CUST13872,Debra Conley,46-55,Other,India,Carrier Store
CUST13873,Krista Coleman,26-35,Other,United States,Retail Store
CUST13874,Hannah Dennis,26-35,Other,Canada,Third-Party Marketplace
CUST13875,Christina Rodriguez,36-45,Female,Canada,Online Store
CUST13876,Scott Kaufman DDS,46-55,Other,United States,Third-Party Marketplace
CUST13877,Kevin Smith,18-25,Female,United Kingdom,Third-Party Marketplace
CUST13878,James Ray,56+,Other,United States,Online Store
CUST13879,Elizabeth Morrison,36-45,Female,United Kingdom,Carrier Store
CUST13880,Christina Stephens,26-35,Other,Canada,Online Store
CUST13881,Michael Chavez,56+,Other,Australia,Carrier Store
CUST13882,Brenda Jones,36-45,Female,United States,Third-Party Marketplace
CUST13883,Andre Davila PhD,56+,Female,Canada,Third-Party Marketplace
CUST13884,John Bartlett,36-45,Other,United States,Online Store
